order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,food_preparation_time,delivery_time,is_takeaway,distance,GST,rating
1477746,288777,Don's Bogam BBQ & Wine Bar,Korean,378.3,Weekend,25,26,TRUE,4.03,18.915,2
1478358,371806,The Meatball Shop,Italian,390,Weekend,34,26,TRUE,3.9,19.5,3
1476863,40010,The Meatball Shop,American,942.9,Weekend,31,22,FALSE,0,47.145,Not given
1477041,52832,Junoon,Indian,755.1,Weekday,23,24,TRUE,0.69,37.755,Not given
1478438,114085,Blue Ribbon Sushi Bar & Grill,Japanese,273.6,Weekend,27,27,TRUE,6.37,13.68,3
1476616,348096,Parm,Italian,942.9,Weekday,28,25,TRUE,2.15,47.145,3
1476968,99621,Jack's Wife Freda,Mediterranean,871.5,Weekend,35,28,FALSE,0,43.575,3
1478045,97420,Yama 49,Japanese,939.9,Weekend,21,27,TRUE,5.99,46.995,3
1477660,304365,Sarabeth's Restaurant,American,727.5,Weekend,23,24,FALSE,0,36.375,3
1476584,363561,Shake Shack,American,371.1,Weekend,28,28,FALSE,0,18.555,3
1477619,75251,Blue Ribbon Fried Chicken,American,727.5,Weekend,27,21,FALSE,0,36.375,Not given
1477033,59105,Sushi of Gari 46,Japanese,871.5,Weekend,35,26,TRUE,3.92,43.575,3
1477308,321255,Shake Shack,American,168.9,Weekend,27,16,FALSE,0,8.445,Not given
1476588,128711,RedFarm Hudson,Chinese,285.3,Weekend,29,26,TRUE,4.19,14.265,3
1476713,58434,Blue Ribbon Sushi Izakaya,Japanese,472.8,Weekend,33,23,TRUE,2.91,23.64,2
1477036,162330,Shake Shack,American,349.2,Weekend,23,29,FALSE,0,17.46,Not given
1477340,186473,Blue Ribbon Sushi,Japanese,363.9,Weekend,30,28,TRUE,7.83,18.195,3
1477682,35432,TAO,Japanese,449.7,Weekend,24,21,TRUE,6.82,22.485,Not given
1477514,178172,The Meatball Shop,American,365.4,Weekend,23,22,FALSE,0,18.27,2
1477046,302132,Dos Caminos Soho,Mexican,379.8,Weekday,24,30,TRUE,12.36,18.99,3
1477593,322787,Parm,Italian,362.4,Weekend,30,25,TRUE,1.9,18.12,3
1476716,37982,Saravanaa Bhavan,Indian,465.6,Weekday,33,26,TRUE,3.79,23.28,3
1477357,5444,Go! Go! Curry!,Japanese,605.4,Weekend,22,29,TRUE,9.96,30.27,3
1476576,297130,Blue Ribbon Sushi,Japanese,942.9,Weekend,24,17,TRUE,14.79,47.145,3
1477888,40500,J. G. Melon,American,365.4,Weekend,32,22,FALSE,0,18.27,Not given
1476814,64621,La Follia,Italian,241.5,Weekend,28,20,TRUE,8.43,12.075,Not given
1477212,49631,The Meatball Shop,Italian,432.3,Weekend,28,28,TRUE,8.05,21.615,Not given
1477078,115231,Izakaya Ten,Japanese,366.9,Weekday,23,24,TRUE,0.42,18.345,3
1477061,390436,Blue Ribbon Sushi,Japanese,390,Weekday,22,31,TRUE,14.73,19.5,3
1477116,126730,The Kati Roll Company,Indian,726,Weekend,26,16,TRUE,17.18,36.3,3
1478128,320187,TAO,Japanese,442.5,Weekend,35,19,TRUE,11.11,22.125,3
1477118,105837,Nobu Next Door,Japanese,173.1,Weekend,25,29,TRUE,10.64,8.655,2
1476646,103147,Hot Kitchen,Chinese,390,Weekend,32,25,TRUE,1.68,19.5,3
1478286,102580,Blue Ribbon Sushi Izakaya,Japanese,871.5,Weekday,28,25,TRUE,2.21,43.575,2
1477876,129823,Rubirosa,Italian,366.9,Weekend,21,18,TRUE,12.97,18.345,Not given
1478443,96943,Cafe Mogador,Middle Eastern,896.4,Weekend,20,17,TRUE,15.25,44.82,2
1478195,115519,Blue Ribbon Fried Chicken,American,606.9,Weekday,20,26,FALSE,0,30.345,2
1477787,14869,Shake Shack,American,144,Weekend,22,24,FALSE,0,7.2,2
1477093,318545,Serafina Fabulous Pizza,Italian,445.2,Weekday,35,31,TRUE,14.05,22.26,3
1477140,366954,Blue Ribbon Sushi,Japanese,727.5,Weekend,35,16,TRUE,17.2,36.375,3
1477024,68154,Nobu Next Door,Japanese,365.4,Weekend,32,23,TRUE,3.23,18.27,3
1478035,178846,Blue Ribbon Fried Chicken,American,304.2,Weekend,21,17,TRUE,15.17,15.21,2
1477541,196928,Han Dynasty,Chinese,363.9,Weekend,20,25,TRUE,2.52,18.195,Not given
1477499,306119,Xi'an Famous Foods,Chinese,423.6,Weekend,32,19,TRUE,10.72,21.18,2
1478085,42930,Tony's Di Napoli,Italian,339,Weekend,35,29,FALSE,0,16.95,2
1477374,177078,Lantern Thai Kitchen,Thai,987.9,Weekend,34,27,FALSE,0,49.395,Not given
1477882,80737,RedFarm Broadway,Chinese,726,Weekday,22,33,TRUE,18.6,36.3,Not given
1477713,314908,Blue Ribbon Fried Chicken,American,253.2,Weekend,31,18,TRUE,12.46,12.66,3
1477115,87752,Shake Shack,American,727.5,Weekday,20,27,TRUE,6.37,36.375,3
1476658,127149,P.J. Clarke's,American,942.9,Weekend,31,23,TRUE,2.95,47.145,2
1477491,276192,Sushi of Gari Tribeca,Japanese,283.8,Weekend,22,29,FALSE,0,14.19,Not given
1477867,138426,Tony's Di Napoli,Italian,474.3,Weekend,35,30,FALSE,0,23.715,3
1478097,252342,Westville Hudson,American,365.4,Weekend,20,25,TRUE,2.25,18.27,3
1478401,112272,The Kati Roll Company,Indian,877.5,Weekend,30,21,TRUE,6.84,43.875,Not given
1477382,69025,Han Dynasty,Chinese,205.2,Weekend,22,22,TRUE,4.63,10.26,3
1478414,41409,Nobu Next Door,Japanese,379.8,Weekend,20,21,FALSE,0,18.99,Not given
1477638,113507,Parm,Italian,365.4,Weekend,32,26,FALSE,0,18.27,Not given
1477183,127934,Blue Ribbon Fried Chicken,American,990.9,Weekend,35,25,TRUE,2.04,49.545,3
1477681,225912,12 Chairs,Middle Eastern,489,Weekday,27,26,TRUE,3.82,24.45,2
1477582,297130,Blue Ribbon Sushi,Japanese,388.5,Weekend,22,23,FALSE,0,19.425,Not given
1477190,397588,Kanoyama,Japanese,758.1,Weekday,29,33,TRUE,18.68,37.905,Not given
1477043,142356,Blue Ribbon Sushi,Japanese,202.2,Weekend,22,28,TRUE,8.13,10.11,2
1477136,120490,Parm,Italian,656.4,Weekend,23,30,TRUE,12.1,32.82,2
1476972,111356,Bhatti Indian Grill,Indian,989.4,Weekday,32,30,TRUE,12.13,49.47,Not given
1476627,120385,Westville Hudson,American,509.4,Weekend,34,20,TRUE,8.53,25.47,3
1477148,385406,The Meatball Shop,Italian,347.7,Weekday,21,30,FALSE,0,17.385,Not given
1478165,54851,RedFarm Hudson,Chinese,365.4,Weekend,22,27,TRUE,5.78,18.27,Not given
1476622,399332,Philippe Chow,Chinese,726,Weekday,28,30,TRUE,12.36,36.3,3
1477246,39705,Bukhara Grill,Indian,496.2,Weekend,23,17,TRUE,15.07,24.81,3
1477512,44759,Sushi of Gari Tribeca,Japanese,278.1,Weekend,20,17,TRUE,14.72,13.905,Not given
1477696,54809,RedFarm Broadway,Chinese,729,Weekday,24,31,TRUE,14.16,36.45,3
1476578,97079,Donburi-ya,Japanese,365.4,Weekend,23,23,FALSE,0,18.27,Not given
1477171,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,363.9,Weekend,34,25,TRUE,2.66,18.195,3
1477960,375098,12 Chairs,Middle Eastern,873,Weekend,22,26,TRUE,4.15,43.65,Not given
1478260,41991,Blue Ribbon Sushi Bar & Grill,Japanese,371.1,Weekend,21,16,TRUE,17.22,18.555,Not given
1476720,91958,Dirty Bird To Go (archived),American,363.9,Weekend,22,27,TRUE,5.83,18.195,2
1476767,83287,Blue Ribbon Sushi Izakaya,Japanese,547.2,Weekend,32,22,TRUE,4.57,27.36,3
1477839,75548,The MasalaWala,Indian,363.9,Weekend,32,15,TRUE,18.97,18.195,2
1477462,304707,Han Dynasty,Chinese,362.4,Weekend,27,29,TRUE,10.41,18.12,3
1477120,285774,Blue Ribbon Sushi,Japanese,203.7,Weekday,21,29,FALSE,0,10.185,3
1476858,385350,Blue Ribbon Sushi,Japanese,363.9,Weekend,26,17,FALSE,0,18.195,3
1476967,129798,TAO,Japanese,884.7,Weekday,22,32,TRUE,16.23,44.235,Not given
1477808,123977,Vezzo Thin Crust Pizza,Italian,391.5,Weekend,31,27,TRUE,6.7,19.575,3
1477902,91114,Shake Shack,American,473.1,Weekend,35,23,TRUE,2.57,23.655,2
1477416,123977,Vezzo Thin Crust Pizza,Italian,667.8,Weekday,22,32,TRUE,15.99,33.39,Not given
1476833,388420,Sushi of Gari 46,Japanese,270.6,Weekend,32,17,TRUE,14.98,13.53,3
1476813,261665,Han Dynasty,Chinese,231.3,Weekend,22,18,TRUE,12.82,11.565,3
1477907,213212,Blue Ribbon Fried Chicken,American,439.5,Weekend,34,23,TRUE,2.78,21.975,Not given
1477668,160957,Han Dynasty,Chinese,669.3,Weekend,29,15,TRUE,18.73,33.465,3
1477306,94691,brgr,American,171.6,Weekday,24,26,TRUE,4.61,8.58,3
1478257,41877,Cafe Mogador,Middle Eastern,200.7,Weekend,23,30,TRUE,12.28,10.035,2
1477662,6987,Hill Country Fried Chicken,Southern,893.4,Weekday,35,33,TRUE,17.92,44.67,Not given
1478161,52327,Sushi of Gari,Japanese,480.3,Weekend,33,19,TRUE,11.04,24.015,Not given
1478225,142574,Sushi of Gari,Japanese,478.8,Weekend,22,19,TRUE,11.32,23.94,Not given
1476839,107909,Shake Shack,American,422.1,Weekend,33,21,TRUE,7.04,21.105,Not given
1477847,106478,Blue Ribbon Sushi,Japanese,727.5,Weekday,22,29,TRUE,10.4,36.375,2
1476718,35643,Vanessa's Dumpling House,Chinese,445.2,Weekend,31,24,TRUE,0.34,22.26,3
1478429,355090,Shake Shack,American,685.5,Weekend,24,23,TRUE,2.76,34.275,3
1476885,133349,Vanessa's Dumplings,Chinese,606.9,Weekend,33,17,TRUE,15.41,30.345,3
1478230,97346,RedFarm Hudson,Chinese,438,Weekend,30,28,TRUE,8.03,21.9,3
1478162,241080,TAO,Japanese,465.6,Weekend,32,27,TRUE,6.49,23.28,2
1477645,343554,Blue Ribbon Fried Chicken,American,269.4,Weekend,26,27,TRUE,5.94,13.47,3
1477583,370096,Melt Shop,American,582,Weekend,30,25,TRUE,1.75,29.1,2
1477214,98319,Five Guys Burgers and Fries,American,390,Weekday,30,27,TRUE,6.67,19.5,3
1477529,377260,The Smile,American,174.6,Weekend,22,25,TRUE,2.13,8.73,3
1477648,110792,Blue Ribbon Sushi,Japanese,481.8,Weekend,24,21,TRUE,7.12,24.09,Not given
1476874,60901,RedFarm Hudson,Chinese,174.6,Weekend,22,22,TRUE,5.08,8.73,3
1477097,132906,Sushi of Gari 46,Japanese,391.5,Weekday,28,30,TRUE,11.79,19.575,Not given
1477974,41907,Parm,Italian,276.6,Weekend,31,25,TRUE,1.92,13.83,2
1478036,186976,Burger Joint,American,250.5,Weekend,28,17,TRUE,15.01,12.525,2
1478371,258275,Cafe Habana,Mexican,755.1,Weekend,27,26,TRUE,3.85,37.755,Not given
1476730,344577,Chipotle Mexican Grill $1.99 Delivery,Mexican,871.5,Weekend,22,21,TRUE,7.23,43.575,2
1476768,72757,Jack's Wife Freda,Mediterranean,254.7,Weekend,23,18,FALSE,0,12.735,Not given
1476786,103852,Blue Ribbon Sushi,Japanese,202.2,Weekend,22,29,TRUE,10.01,10.11,3
1478242,372276,Pinto Nouveau Thai Bistro,Thai,726,Weekend,29,15,FALSE,0,36.3,3
1477773,72726,Shake Shack,American,365.4,Weekend,32,24,TRUE,0.85,18.27,3
1477063,317446,The Meatball Shop,Italian,582,Weekend,28,30,TRUE,11.99,29.1,3
1477419,186454,Shake Shack,American,422.1,Weekend,34,17,TRUE,15.18,21.105,3
1476864,381020,RedFarm Broadway,Chinese,955.8,Weekend,25,19,TRUE,10.4,47.79,2
1476791,390484,RedFarm Broadway,Chinese,376.8,Weekday,35,33,TRUE,18.16,18.84,2
1477054,351799,Sushi of Gari Tribeca,Japanese,422.1,Weekend,34,29,TRUE,10.37,21.105,3
1478184,232359,The Meatball Shop,American,174.6,Weekend,30,30,TRUE,12.08,8.73,3
1476851,361220,Carmine's,Italian,599.4,Weekday,34,30,TRUE,12.66,29.97,3
1476597,373059,Shake Shack,American,422.1,Weekend,31,25,TRUE,2.2,21.105,Not given
1477241,42828,Jack's Wife Freda,Mediterranean,423.6,Weekday,25,25,FALSE,0,21.18,3
1477282,241719,Sushi of Gari Tribeca,Japanese,372.6,Weekend,23,20,TRUE,8.91,18.63,2
1477874,41168,Parm,Italian,363.9,Weekend,25,29,TRUE,10.07,18.195,Not given
1476852,369809,Five Guys Burgers and Fries,American,583.5,Weekday,28,28,TRUE,8.66,29.175,3
1476958,41638,Blue Ribbon Fried Chicken,American,365.4,Weekend,26,29,TRUE,10.19,18.27,2
1477226,361728,The Meatball Shop,Italian,200.7,Weekend,25,18,TRUE,13.15,10.035,Not given
1477327,328731,Nobu Next Door,Japanese,419.1,Weekday,27,24,TRUE,0.67,20.955,Not given
1476905,360844,Blue Ribbon Sushi Bar & Grill,Japanese,171.6,Weekday,32,26,TRUE,4.45,8.58,3
1478433,94700,Haandi,Indian,393,Weekend,31,30,TRUE,12.54,19.65,Not given
1476666,205241,Shake Shack,American,182.1,Weekday,23,27,TRUE,6.32,9.105,2
1476552,334758,Melt Shop,American,376.8,Weekend,25,23,TRUE,3.22,18.84,2
1477137,157578,P.J. Clarke's,American,422.1,Weekday,33,26,TRUE,4.17,21.105,3
1477440,127934,Blue Ribbon Fried Chicken,American,375.6,Weekday,24,31,TRUE,14.31,18.78,2
1477545,144352,Shake Shack,American,657.9,Weekday,21,33,TRUE,18.51,32.895,Not given
1478215,92726,Sarabeth's East,American,758.1,Weekend,23,19,TRUE,10.87,37.905,2
1478301,184325,Asuka Sushi,Japanese,682.5,Weekday,25,32,TRUE,16.4,34.125,3
1477294,39334,The Meatball Shop,American,365.4,Weekend,22,26,TRUE,4.24,18.27,3
1477235,115841,Rubirosa,Italian,461.4,Weekday,30,31,TRUE,14.53,23.07,Not given
1478012,114919,Yama Japanese Restaurant,Japanese,379.8,Weekend,25,26,TRUE,3.89,18.99,Not given
1477005,87006,Nobu Next Door,Japanese,755.1,Weekend,21,16,TRUE,17.21,37.755,Not given
1476600,141912,P.J. Clarke's,American,727.5,Weekend,24,15,TRUE,18.85,36.375,Not given
1478270,303548,Shake Shack,American,420.6,Weekend,20,21,TRUE,6.94,21.03,2
1477299,60039,ilili Restaurant,Middle Eastern,939.9,Weekday,29,27,TRUE,6.67,46.995,2
1477388,396432,Blue Ribbon Sushi Izakaya,Japanese,291,Weekend,25,15,TRUE,18.88,14.55,Not given
1477221,125510,Blue Ribbon Sushi Izakaya,Japanese,990.9,Weekend,34,23,TRUE,2.49,49.545,3
1476691,68775,Sushi of Gari Tribeca,Japanese,726,Weekend,22,21,TRUE,6.9,36.3,Not given
1476838,51356,Burger Joint,American,484.5,Weekend,31,15,TRUE,18.69,24.225,Not given
1477913,92096,Aurora,Italian,657.9,Weekend,31,18,TRUE,12.5,32.895,Not given
1477453,83287,Shake Shack,American,282.3,Weekend,22,20,TRUE,9.18,14.115,3
1477946,81152,Hill Country Fried Chicken,Southern,423.6,Weekend,25,15,TRUE,18.68,21.18,3
1477395,56219,Parm,Italian,436.5,Weekday,30,32,TRUE,16.72,21.825,3
1478404,97991,Blue Ribbon Sushi Bar & Grill,Japanese,990.9,Weekend,28,15,TRUE,18.88,49.545,3
1476567,122609,Blue Ribbon Sushi,Japanese,390,Weekend,34,15,TRUE,19.31,19.5,3
1476903,53874,Sarabeth's,American,755.1,Weekend,28,23,TRUE,3.23,37.755,3
1478374,64151,Rubirosa,Italian,179.1,Weekend,30,25,TRUE,2.31,8.955,3
1476764,44049,Sushi Samba,Japanese,390,Weekend,33,21,TRUE,7.33,19.5,2
1476629,317993,Melt Shop,American,379.8,Weekend,27,26,TRUE,4.33,18.99,3
1476936,260035,Blue Ribbon Sushi Bar & Grill,Japanese,423.6,Weekend,31,25,TRUE,2.37,21.18,Not given
1478342,142681,Osteria Morini,Italian,249,Weekend,27,19,TRUE,10.51,12.45,Not given
1477229,72339,Hatsuhana,Japanese,510.9,Weekday,35,33,TRUE,18.56,25.545,2
1476961,112272,Blue Ribbon Sushi,Japanese,420.6,Weekday,35,29,TRUE,10.66,21.03,Not given
1477332,43018,RedFarm Hudson,Chinese,726,Weekend,27,19,TRUE,11.25,36.3,3
1478193,83287,Five Guys Burgers and Fries,American,480.3,Weekend,27,19,TRUE,10.73,24.015,Not given
1478410,84087,The Meatball Shop,Italian,756.6,Weekend,32,25,TRUE,2.12,37.83,3
1477080,67848,The Kati Roll Company,Indian,583.5,Weekend,25,24,TRUE,0.72,29.175,Not given
1477169,46696,Blue Ribbon Sushi Bar & Grill,Japanese,362.4,Weekday,29,24,TRUE,0.45,18.12,3
1476761,64153,Blue Ribbon Fried Chicken,American,727.5,Weekday,33,30,TRUE,12.29,36.375,3
1477584,275689,Cafe Habana,Mexican,509.4,Weekday,23,30,TRUE,12.18,25.47,2
1477916,121706,Blue Ribbon Fried Chicken,American,390,Weekend,24,30,TRUE,11.94,19.5,Not given
1476561,115213,Tamarind TriBeCa,Indian,397.2,Weekend,23,30,TRUE,12.34,19.86,Not given
1477072,113507,Parm,Italian,881.7,Weekday,26,30,TRUE,11.79,44.085,Not given
1476755,331143,Waverly Diner,American,347.7,Weekend,25,22,TRUE,4.8,17.385,Not given
1478293,84045,Barbounia,Mediterranean,363.9,Weekend,26,26,FALSE,0,18.195,Not given
1477142,87151,Rubirosa,Italian,726,Weekend,23,26,TRUE,4.45,36.3,2
1477494,300003,Crema Restaurante,Mexican,475.8,Weekend,31,30,TRUE,12.64,23.79,Not given
1477176,260680,Tamarind TriBeCa,Indian,388.5,Weekday,27,24,TRUE,0.95,19.425,3
1478383,121905,Shake Shack,American,475.8,Weekend,34,20,TRUE,9.02,23.79,3
1476917,58675,Big Daddy's,American,445.2,Weekend,32,22,TRUE,5.22,22.26,3
1478082,103005,Yama Japanese Restaurant,Japanese,173.1,Weekend,34,21,TRUE,6.57,8.655,Not given
1477502,367076,Sushi of Gari 46,Japanese,684,Weekend,30,25,TRUE,2.44,34.2,Not given
1477734,81658,The Meatball Shop,Italian,877.5,Weekday,35,29,TRUE,9.83,43.875,3
1477151,97991,Blue Ribbon Sushi Bar & Grill,Japanese,670.8,Weekend,25,18,TRUE,13.15,33.54,2
1478333,93437,Sushi of Gari 46,Japanese,667.8,Weekend,27,26,TRUE,3.99,33.39,3
1477013,52832,Donburi-ya,Japanese,240.3,Weekday,30,30,TRUE,11.85,12.015,3
1476949,14869,Pepe Rosso To Go,Italian,489,Weekend,23,30,TRUE,12.05,24.45,Not given
1477779,39275,TAO,Japanese,942.9,Weekend,34,20,TRUE,9.3,47.145,Not given
1478131,395616,Parm,Italian,363.9,Weekend,23,15,TRUE,19.18,18.195,3
1477769,129798,TAO,Japanese,241.5,Weekday,26,31,TRUE,14.1,12.075,Not given
1478099,97255,Parm,Italian,582,Weekday,24,28,TRUE,8.64,29.1,Not given
1476810,95164,Amma,Indian,580.5,Weekend,30,16,TRUE,16.46,29.025,Not given
1477279,35432,TAO,Japanese,484.5,Weekend,24,22,TRUE,5.01,24.225,3
1478309,127130,Momoya,Japanese,481.5,Weekday,34,33,TRUE,18.17,24.075,2
1477368,132137,Parm,Italian,727.5,Weekend,34,21,TRUE,7.36,36.375,2
1477409,146588,Shake Shack,American,272.1,Weekday,35,26,TRUE,3.85,13.605,3
1477506,283831,Blue Ribbon Sushi Bar & Grill,Japanese,391.5,Weekday,22,28,TRUE,8.57,19.575,3
1476888,342107,Shake Shack,American,363.9,Weekday,25,30,TRUE,12.57,18.195,3
1477579,349854,Shake Shack,American,730.5,Weekday,34,26,TRUE,4.08,36.525,3
1477977,43856,Han Dynasty,Chinese,480.3,Weekend,30,16,TRUE,17.04,24.015,3
1478336,138426,Tony's Di Napoli,Italian,174.6,Weekend,26,26,TRUE,4.49,8.73,3
1477649,106478,Cafe Mogador,Middle Eastern,484.5,Weekend,29,27,TRUE,5.9,24.225,3
1477108,47280,Blue Ribbon Sushi,Japanese,890.4,Weekend,26,30,TRUE,12.54,44.52,3
1477947,78560,The Meatball Shop,Italian,365.4,Weekend,27,20,TRUE,9.24,18.27,3
1477488,344586,Sushi of Gari 46,Japanese,376.8,Weekend,20,22,TRUE,4.8,18.84,2
1477236,1311,Chipotle Mexican Grill $1.99 Delivery,Mexican,483,Weekend,22,26,TRUE,4.37,24.15,Not given
1478392,77511,Parm,Italian,657.9,Weekend,22,25,TRUE,1.85,32.895,2
1476940,197633,Sushi of Gari 46,Japanese,173.1,Weekday,32,24,TRUE,1.09,8.655,2
1477671,393765,Nobu Next Door,Japanese,180.6,Weekend,33,24,TRUE,1.1,9.03,3
1476742,92096,Aurora,Italian,202.2,Weekday,30,26,TRUE,4.24,10.11,Not given
1478177,80683,Blue Ribbon Sushi,Japanese,347.7,Weekend,22,18,TRUE,12.85,17.385,2
1477035,141496,Dickson's Farmstand Meats,American,990.9,Weekend,35,20,TRUE,8.42,49.545,3
1477923,75115,RedFarm Hudson,Chinese,990.9,Weekend,32,19,TRUE,10.58,49.545,3
1478054,170221,Shake Shack,American,171.6,Weekend,24,19,TRUE,10.97,8.58,Not given
1477590,145952,Blue Ribbon Sushi,Japanese,874.5,Weekday,26,24,TRUE,1.23,43.725,Not given
1477984,353676,indikitch,Indian,422.1,Weekend,20,30,TRUE,12.15,21.105,2
1476828,52832,Donburi-ya,Japanese,199.2,Weekday,21,29,TRUE,10.08,9.96,Not given
1477234,91817,Melt Shop,American,288,Weekend,30,16,TRUE,16.99,14.4,3
1477829,164529,Blue Ribbon Sushi,Japanese,279.6,Weekend,32,18,TRUE,12.74,13.98,2
1477191,93797,ilili Restaurant,Middle Eastern,756.6,Weekday,25,33,TRUE,17.95,37.83,3
1477509,382076,Shake Shack,American,507.9,Weekend,25,26,TRUE,3.76,25.395,Not given
1477950,301032,Blue Ribbon Fried Chicken,American,493.2,Weekend,24,16,TRUE,16.67,24.66,2
1476679,241719,Blue Ribbon Sushi Izakaya,Japanese,432.3,Weekend,22,20,TRUE,8.94,21.615,3
1478388,285143,Pepe Rosso To Go,Italian,363.9,Weekend,25,18,TRUE,13.18,18.195,2
1478078,54608,Tamarind TriBeCa,Indian,667.8,Weekend,34,15,TRUE,19.3,33.39,3
1477443,105903,Shake Shack,American,729,Weekday,35,29,TRUE,10.4,36.45,2
1477272,143984,The Smile,American,368.1,Weekday,32,24,TRUE,0.79,18.405,Not given
1476868,122609,Blue Ribbon Sushi Izakaya,Japanese,366.9,Weekend,33,23,TRUE,2.61,18.345,Not given
1478432,331143,Waverly Diner,American,438,Weekday,20,32,TRUE,16.26,21.9,3
1476988,94115,Moonstruck on Second,American,448.2,Weekend,27,20,TRUE,8.48,22.41,3
1476762,367111,Blue Ribbon Sushi Bar & Grill,Japanese,496.2,Weekend,27,17,TRUE,14.82,24.81,Not given
1477925,347181,RedFarm Hudson,Chinese,349.2,Weekend,34,18,TRUE,12.99,17.46,Not given
1478145,42461,Melt Shop,American,350.7,Weekday,21,27,TRUE,5.95,17.535,2
1477042,209179,RedFarm Broadway,Chinese,202.2,Weekend,31,27,TRUE,6.09,10.11,Not given
1476834,176622,Cafe Mogador,Middle Eastern,276.6,Weekend,23,15,TRUE,19.15,13.83,Not given
1477446,88333,The Meatball Shop,American,173.1,Weekend,33,27,TRUE,6.27,8.655,Not given
1477727,333311,Blue Ribbon Sushi Izakaya,Japanese,657.9,Weekend,35,26,TRUE,4.03,32.895,Not given
1476812,83287,Shake Shack,American,270.6,Weekday,23,27,TRUE,6.23,13.53,2
1477948,141550,Serafina Fabulous Pizza,Italian,684,Weekday,28,31,TRUE,14.61,34.2,2
1477739,63096,Rubirosa,Italian,375.3,Weekend,21,15,TRUE,18.91,18.765,3
1476801,104130,Ravagh Persian Grill,Middle Eastern,422.1,Weekday,34,33,TRUE,17.95,21.105,3
1477530,64754,The Kati Roll Company,Indian,160.2,Weekend,27,18,TRUE,12.56,8.01,2
1478140,62730,Westville Hudson,American,873,Weekend,20,24,TRUE,1.01,43.65,Not given
1477398,87357,Five Guys Burgers and Fries,American,192,Weekday,23,32,TRUE,16.08,9.6,3
1477575,367800,Cafe Mogador,Middle Eastern,423.6,Weekend,24,24,TRUE,1.24,21.18,Not given
1477780,303409,TAO,Japanese,365.4,Weekend,23,24,TRUE,0.46,18.27,Not given
1477726,268958,Osteria Morini,Italian,583.5,Weekend,26,29,TRUE,9.86,29.175,Not given
1477703,121681,Momoya,Japanese,347.7,Weekend,20,21,TRUE,6.78,17.385,3
1476631,57263,Nobu Next Door,Japanese,276.6,Weekend,29,23,TRUE,2.71,13.83,Not given
1476822,284256,Empanada Mama (closed),Mexican,363.9,Weekend,21,22,TRUE,4.85,18.195,3
1477869,125854,Shake Shack,American,472.8,Weekend,34,27,TRUE,6.1,23.64,2
1478245,52832,Junoon,Indian,884.7,Weekend,23,17,TRUE,14.95,44.235,3
1477250,41409,Nobu Next Door,Japanese,580.5,Weekend,28,30,TRUE,12.4,29.025,2
1477591,97806,Shake Shack,American,942.9,Weekend,30,19,TRUE,10.79,47.145,Not given
1477840,35309,Blue Ribbon Sushi,Japanese,582,Weekend,24,25,TRUE,1.69,29.1,3
1477613,186473,Blue Ribbon Sushi,Japanese,350.7,Weekend,28,29,TRUE,10.34,17.535,Not given
1477129,52832,Han Dynasty,Chinese,579,Weekend,34,21,TRUE,6.6,28.95,Not given
1476670,355970,The Meatball Shop,Italian,228.3,Weekend,20,26,TRUE,4.01,11.415,3
1478155,5693,The Meatball Shop,Italian,249,Weekday,29,32,TRUE,16.06,12.45,Not given
1477928,70709,RedFarm Hudson,Chinese,755.1,Weekend,21,17,TRUE,15.14,37.755,Not given
1478233,264707,TAO,Japanese,362.4,Weekday,24,26,TRUE,4.22,18.12,3
1477622,84087,The Meatball Shop,Italian,381.3,Weekday,29,33,TRUE,18.02,19.065,3
1478130,114410,The Meatball Shop,Italian,365.4,Weekend,20,16,TRUE,17.33,18.27,Not given
1477698,60835,Parm,Italian,880.5,Weekend,29,17,TRUE,14.76,44.025,3
1478080,312853,Five Guys Burgers and Fries,American,758.1,Weekend,27,29,TRUE,10.71,37.905,3
1477533,236739,Xi'an Famous Foods,Chinese,256.2,Weekend,29,30,TRUE,11.97,12.81,3
1476729,396481,Han Dynasty,Chinese,874.5,Weekend,27,15,TRUE,19.13,43.725,Not given
1477980,385150,Blue Ribbon Sushi,Japanese,535.5,Weekend,28,18,TRUE,12.54,26.775,Not given
1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,483,Weekend,20,28,TRUE,8.49,24.15,3
1477505,399832,The Kati Roll Company,Indian,422.1,Weekend,23,20,TRUE,8.68,21.105,3
1477204,376578,Shake Shack,American,467.1,Weekday,34,25,TRUE,1.83,23.355,2
1477988,82041,Parm,Italian,493.2,Weekend,23,22,TRUE,4.87,24.66,2
1478345,365871,Cafe de La Esquina,Mexican,481.8,Weekend,27,21,TRUE,7.29,24.09,3
1478413,318689,Olive Garden,Italian,202.2,Weekend,23,19,TRUE,11.2,10.11,3
1476639,399172,Blue Ribbon Fried Chicken,American,422.1,Weekday,20,31,TRUE,14.09,21.105,Not given
1477985,325272,Cho Dang Gol,Korean,363.9,Weekend,29,16,TRUE,16.48,18.195,2
1477198,86449,The Meatball Shop,Italian,256.2,Weekend,31,15,TRUE,19.36,12.81,3
1476973,101746,Cafeteria,American,347.7,Weekend,24,19,TRUE,11.14,17.385,Not given
1477961,167738,Jack's Wife Freda,Mediterranean,942.9,Weekend,34,20,FALSE,0,47.145,3
